id,platform,year,keyword,date,title,url,content_path
cnn_2023-01-19_47,cnn,2023,Lunar New Year,2023-01-19,"The complicated story behind longevity noodles, a popular Lunar New Year dish - CNN",https://news.google.com/rss/articles/CBMiggFBVV95cUxPd1dRQ2hsbm1fU19FYW1VTGRxdkRtck82VDFwbjNSWTF2Rnl5eWY1TzRXQmNWbmRtaG0zbDl5RFl4T0UyUnhKM1g3eW40OV9qeHRhV19mbGJMZnQ2WkhDZ2liVmFWYVJncEQ5cFFPek5JU0hGZ0NRNzFnck5iVE9YWlNB?oc=5,cnn_2023-01-19_47.txt
cnn_2023-02-02_48,cnn,2023,Lunar New Year,2023-02-02,"Celebrating the Lantern Festival, Lunar New Year’s grand finale - CNN",https://news.google.com/rss/articles/CBMibkFVX3lxTE5KazljRnpsdXUtWnJ3bE9VUXloUkh2eE0tY3hRUFFvNE1hYXNIT3M4ZG5UckFSeHB5MENMVjczdkFBVklVUEUyVllCa05WRV8wX0hSc2xSck9mUmZ6Y0w3UTRrVnAyN2Y4NWJGT01n?oc=5,cnn_2023-02-02_48.txt
cnn_2023-01-23_49,cnn,2023,Lunar New Year,2023-01-23,Chinese zodiac fortune predictions: What’s in store for the Year of the Rabbit? - CNN,https://news.google.com/rss/articles/CBMigAFBVV95cUxNd1hfbWQ0RDN4QlN6eFUxQnZ3YVdMakNUd3VUSVB6emVmTXZ2VmNCX2RDelBDYThCQi1rR3BIYjZLM0tkRlk2NmF1TVV3VkRPa2RMVHRIcjZLLVNKMVJvaXB4SEo4NzBGeWllZ28yVmJEMTJKY191Zm5RQXBhMmVEVQ?oc=5,cnn_2023-01-23_49.txt
cnn_2023-01-23_50,cnn,2023,Chinese New Year,2023-01-23,"CNN 10: The big stories of the day, explained in 10 minutes - CNN",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFB5RzRRU0FmZnFRS3gyQTMxLS1ONm5JNXpOa29way00RndYYWdJX3VFYzJsTGU1RExQVjBVQ0Y0SlA2eVVVNHg4dmU1dFAxTExXNV9SbTloNlllOEYxMGsya0otNDN1Szg?oc=5,cnn_2023-01-23_50.txt
cnn_2023-01-19_51,cnn,2023,Chinese New Year,2023-01-19,Opinion: Why I’m embracing a daily pair of red underwear this year - CNN,https://news.google.com/rss/articles/CBMikgFBVV95cUxPVE50MmhIMTdZUVFqMWgtRnI4ckhWMFZEaFlfQzdwelR5ZmRWalJyNEtMdlBpM0VYS2VkZFRNYWVvUXg0Mkh1eUsyb294eklaT3lzZ2c0MGtOQy1NNEFtLTJJb05FZnk0a0dNay1CdkpXR1JFeG1qTVpfSDlOTGxOYnh0b1pJeDBlRjd2X3BYV3Y5QQ?oc=5,cnn_2023-01-19_51.txt
cnn_2023-01-28_52,cnn,2023,Chinese New Year,2023-01-28,Is it Chinese New Year or Lunar New Year? Depends who you ask - CNN,https://news.google.com/rss/articles/CBMihgFBVV95cUxQVUI0RlVkTHZyNHlMWnRvNjA1VTd6UFAwZzV4WjZYcllpVXVJNUtCWGFWMk9FdHdlWkNidDNtdUZIZl9wdE1DYzVDbk5tX3pnM1NrN0dDbnVlemhCUDlVVDYwNkFDT21pZGo4MWVKTUFVMC1jbWJha1J5b3BUUHg1X1NoZUNlUQ?oc=5,cnn_2023-01-28_52.txt
cnn_2023-01-18_53,cnn,2023,Chinese New Year,2023-01-18,Photos: Lunar New Year celebrations - CNN,https://news.google.com/rss/articles/CBMickFVX3lxTE9IaHhIOFJ1X2p2emJ0Wnl4amNGUDd4OUhSeGtoYWFDTFZmMmJ0ZmNlVlZKUVVVYnhTSWp4SmpkbWZNd3FRV0Q5SU5ORlFxMUE3clRUeWM5bkVxRDhOZDZ6OWkzR2pHdklVVjNuNWdva1JDQQ?oc=5,cnn_2023-01-18_53.txt
cnn_2023-01-22_54,cnn,2023,Chinese New Year,2023-01-22,"China says 80% of population have had Covid-19, as millions travel for Lunar New Year - CNN",https://news.google.com/rss/articles/CBMigAFBVV95cUxPbERCbEpDTHRLMUVycDlmdnkzczBMZ3g0dmVDaEZ5YjhVY1VRQnFScTZ4c2d6N3BxUnpoVmlzTThianJqbjZQc1ZNSGdhUVphU2tfLXQ0RGxXQW5UdlJab1g2VXFaNlBUNzFfaDhTTWR6cklfY3ZERVFDRzJvc0QxYdIBhgFBVV95cUxQWDloOW0yYXFrRmZhVWs1eS1HWWJwblVRRmNjU1hkczhGb0VIdk0wQVZiLWhPM0tlT19nUk11ZmROdTlwb2gwanF0R3cwR0pkb0FfU25aY2RUWkRIdzVQZVNXeDNHNDRMRWtNaVBQc3VJaERwQWpIN1RmVURHM3hrS0k0ZHBWUQ?oc=5,cnn_2023-01-22_54.txt
cnn_2023-01-19_55,cnn,2023,Chinese New Year,2023-01-19,Asian Americans are putting their own spin on Lunar New Year traditions - CNN,https://news.google.com/rss/articles/CBMihgFBVV95cUxNbUEyV09PVDg1RHBwMGtLQ0FLTkRfQjFqejVtbjVpcXB4V3FCbndvaW40bXdyZjlFQzRHaEpRbUFJWGJRcjNzM0ZScGs1Y0ZLZlpvdk1NS0FyV3FST0ppRHpDU2MwQ3BGQ01PWjlfVFAtTFpxTHk2QnFmcWlReW9aaG9sLS1EQQ?oc=5,cnn_2023-01-19_55.txt
cnn_2023-02-02_56,cnn,2023,Chinese New Year,2023-02-02,Lantern Festival celebrations (photos) - CNN,https://news.google.com/rss/articles/CBMiakFVX3lxTE1Eb3VLR290NE5oVXNnWExabExwbkM2aGg4d214WlFmQWlZamxCUG0zYmdhU3RHRnBsZHBKdlIwMVlNLUROdENENjl4Ujl4YlFtRWl5MWwwb1FPLW84d1YxbTNzaGF4ck03b0E?oc=5,cnn_2023-02-02_56.txt
cnn_2023-01-22_57,cnn,2023,Chinese New Year,2023-01-22,Hong Kong Palace Museum: How to celebrate Lunar New Year like an Emperor - CNN,https://news.google.com/rss/articles/CBMihAFBVV95cUxNcVA5R05jeVRINkpic01zRDFDTURmRnFHay1nX2gxbTlIaW1wOHctcFNoTnRyS0owamV4WTJ1Uk1ualZSOS0temNnRW5Jb3hxb0dOSUtKd3ZZSXRudmxsTFN4S2ZUSy1LRkN1RF9XTlh5dDdqZzdULWNDN041U1BIMDNpN3M?oc=5,cnn_2023-01-22_57.txt
cnn_2023-01-21_58,cnn,2023,Chinese New Year,2023-01-21,Lunar New Year 2023: An illustrated guide to celebrating the Year of the Rabbit - CNN,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOdFhxZzVQcE5GVE5PbUlqa0hUZ1NOLWI0Z1gwQWNIbmZnWjNVUjNZcjhwb3hZVU9Scm00RjNUVjBTWnROVm9LMjFNTnQ0d1VlaENRQllTRWw5OXV3M014TUpvYWxnd25MdUtyRlNZd0szWTVTQ2FEQURnQUpsYU1GVzBSejlkZ0ZO?oc=5,cnn_2023-01-21_58.txt
cnn_2023-01-21_59,cnn,2023,Chinese New Year,2023-01-21,Opinion: This most important day for Asian Americans has a meaning everyone can embrace - CNN,https://news.google.com/rss/articles/CBMihAFBVV95cUxNcjh3S1l6RmVaRUVSZ3lGQTdEU05Pa1NKbll1MzRvTFFCNmE5ekVfUkExWEJqeWZHQWNrZFo0ZGluUFJrakRTVXY5cW5yUmhqUmtlS0lnNlZ4TC1DMlpHSGRKX19Zck5WZ1FRSUNWcVBlb24xUnVnZVhHTnF4OWlOSXNsNUk?oc=5,cnn_2023-01-21_59.txt
cnn_2024-02-01_60,cnn,2024,Lunar New Year,2024-02-01,"Heavy snow, rain threaten travel chaos during China’s Lunar New Year - CNN",https://news.google.com/rss/articles/CBMikAFBVV95cUxPREROVkZ5V1daQ2NEcHdieEx3NnpsMGJIeTJUQmNGMWxyTjNOYW45aW8tQWRSd0tMano2WHhIUmVkRzJFUEprZ28yUW8zQWZwYXdNdnF5Y3VQZUhZYVJMeFIwTW5DS3JQcDltS1VkWWp2eEphSVkyZHd0ZVA4UWNVUTBDQUc4MnFQY0liQkJ6R2g?oc=5,cnn_2024-02-01_60.txt
cnn_2024-02-10_61,cnn,2024,Lunar New Year,2024-02-10,Daredevil stunts and elaborate costumes: Inside the competitive world of lion dancing - CNN,https://news.google.com/rss/articles/CBMipAFBVV95cUxNUkoxTGk3R0hvQllkWUJzWWFTb1YteDlmb3QxbUc1THRBSVNMRHljWHMxNF9XS1hHWE5jb2F4WHhMdXlfVUxKdW12VVZkMzJOS0J6QlBfdjhIaUFhUVR2V2xvZHhnbkNSWUtOdjVnUmVKU3hhTXJWdWMyWk5DdmgxSlhYeXZvTkFmSURJbVQxZndJS2RBWDZQWElvMWU1dXViNXkwNQ?oc=5,cnn_2024-02-10_61.txt
cnn_2024-02-19_62,cnn,2024,Lunar New Year,2024-02-19,China reports ‘record’ holiday travel data. But consumer spending isn’t roaring back just yet - CNN,https://news.google.com/rss/articles/CBMiigFBVV95cUxQYk5td2J1REZOQ3BEMjFCbE5QYkV3YmNIMU1OOUxCa1RBRGFhZGtWUjM0ZXJPMndMdF9aMWlGSE93ei1rSnNkTHIyNjJndG4wOUs1RlREMkxhNllmcjdJcHFjcmRTY05pSDBRb2wzQ3UwaHpNcnNQekZUNUt2ZG93Z19sMWlRU2RpYUE?oc=5,cnn_2024-02-19_62.txt
cnn_2024-02-08_63,cnn,2024,Lunar New Year,2024-02-08,Photos: Lunar New Year celebrations - CNN,https://news.google.com/rss/articles/CBMickFVX3lxTFA3ZjZ4UjNIWDZjOVBGX0FrUy1qS29nM1l6TF82UHNGYkN0VHJfVTJmbDUtZWdxRG9LTGxMSk43Z3ZySkJacGZrT3hsT0ZjSGptR0dKcFk4UERFVGtUbVVhd2swTHZVeXM3c3QxejRadU9idw?oc=5,cnn_2024-02-08_63.txt
cnn_2024-02-09_64,cnn,2024,Lunar New Year,2024-02-09,China gears up to ring in Year of the Dragon with expected record 9 billion trips - CNN,https://news.google.com/rss/articles/CBMifkFVX3lxTE80OFpkdm1MT29QUnFwdnNrLVNuYnhybUY1TUN0NHVWS1lBcnRhckdpa3cxcGNpWXV2YlZNbWxWWUY1c3F6b1BkX0phSzVCYmNtUVU3bXVkaTd0Qk9WRTk4YVZtVmpzWmFDaDBxakFfeUVRaTNrQW1qXzRGWFRCQQ?oc=5,cnn_2024-02-09_64.txt
cnn_2024-02-10_65,cnn,2024,Lunar New Year,2024-02-10,Feng shui master makes predictions about Donald Trump and Taylor Swift for Lunar New Year - CNN,https://news.google.com/rss/articles/CBMirAFBVV95cUxONzhJWlhkbHd4eVhkYW1xenU2Q1duQjBrMTJkSXpjWnZRMmtpNk8wY3o5Q3JNWE9CRzJEcEc5ZkVPSHlDblRoNlVST3BOTTU1dlNnREdMMkxkVUhQY3gxMThibjRjTnhieWliU1BDWHlhLUxYZW1JNVI4QS1zWG1IMGx1SnpxWWVvLWFGajU4NXF2NnN1X2s5QzUxUHhYUDJUUVJTNHRMeGsyU1pK?oc=5,cnn_2024-02-10_65.txt
cnn_2024-02-10_66,cnn,2024,Lunar New Year,2024-02-10,Chinese zodiac fortune predictions: What’s in store for the Year of the Dragon - CNN,https://news.google.com/rss/articles/CBMidkFVX3lxTE1yZ0R2Zm9HM3hRa3Jad0VnbzR2OVdVN2MwSlhkRThjcDRXcEtDZ2xYdWtpRUNPUU1tcFc3MllNelNhenFEVFFMZVhKemRhQWFEZVBrQVZ3RTM4SGxsamhRWERQdThzbkc1QWw1dTNtYWpTb3RnNGc?oc=5,cnn_2024-02-10_66.txt
cnn_2024-02-12_67,cnn,2024,Lunar New Year,2024-02-12,What is Lunar New Year? A 2024 guide to the Year of the Dragon - CNN,https://news.google.com/rss/articles/CBMifkFVX3lxTE4yd0V1YkpXNktxTnF5aFFQUUYyUTQyd09pSURPR2QyVTVMOWNnbmdCRnJzQkcwb1VKMzRWRWtkLVgwTFpUZEJNSERqN0ltbEZUemZreDVabFRpWDA3N09qLWxZd1FBdXpVR1VjSjU2M0RLem1FNVBPTnVxQnRDUQ?oc=5,cnn_2024-02-12_67.txt
cnn_2024-02-11_68,cnn,2024,Lunar New Year,2024-02-11,Celebraring the Lunar New Year at the Xi’an City Wall in China (photos) - CNN,https://news.google.com/rss/articles/CBMickFVX3lxTE5sU0JsTEZvUzNYTkRRUFNWZU5lM3NBMmZNWTY3ZGZiOTBaT0NUcS1Vb1J3Uld1UDJ0TVNKX25PclZfYW95clQ0S1o5M3AxeU9vWVVRSThOeUFaLWV1YWVaTk15azBpeTNreHBhM1lyUEh2Zw?oc=5,cnn_2024-02-11_68.txt
cnn_2024-02-08_69,cnn,2024,Lunar New Year,2024-02-08,China’s spectacular fire dragon dance tradition is hundreds of years old. Here’s why it continues to dazzle - CNN,https://news.google.com/rss/articles/CBMigAFBVV95cUxNXzM4SlN4N0I1TTVFZGNIM1loNGF2TThLVnZNTk9PTzQ3THJzSjJNVm5NVi1Dc21mSklDdzY0Vmc5UklHUGdEMl9oQUhEcGIzU2RWTE9GNlVJU3dEWWk3bFR5WWRNX0wtdHhfMXF4V2FXbzl4U2wzZVlxX0VSM0FTTw?oc=5,cnn_2024-02-08_69.txt
cnn_2024-02-10_70,cnn,2024,Lunar New Year,2024-02-10,A photographer’s fantastical portrait of rural China during Lunar New Year - CNN,https://news.google.com/rss/articles/CBMigwFBVV95cUxPUzVmY05vZVJRQXBYOEJ4OTk3NVE3NVlMQTJyRWhJRk83aHZVekRHNmM4RXJ1SUtnUjh6UllxeG56LTJIejlVRFF0NHVqNVJlUjFGdktMcFhsV0MxcFFsTWRQU0FpVF9ZNzNvclh3NFFzU3VNN0djaWxiWU5XVDNOMjRqZw?oc=5,cnn_2024-02-10_70.txt
cnn_2024-02-16_71,cnn,2024,Lunar New Year,2024-02-16,Happy New Year of the Dragon - or should that be ‘Loong’? - CNN,https://news.google.com/rss/articles/CBMiiwFBVV95cUxONjBfZXVTS3dUV091bEU5T0FuSWoxVkE0RDFBNXlXRjRraWQyUGZLM2tDbVBscnFkekJTQVdjanlVLVladlpPOVhKQjJ2QW55ZDJPcHBrTlFRU3BackMxT1RjbVZLdDExdzl3djFGVFliYkU1b2hCbERSdjA2UERNNlVsSW42d1hvb0F3?oc=5,cnn_2024-02-16_71.txt
cnn_2024-02-01_72,cnn,2024,Chinese New Year,2024-02-01,"Heavy snow, rain threaten travel chaos during China’s Lunar New Year - CNN",https://news.google.com/rss/articles/CBMikAFBVV95cUxPREROVkZ5V1daQ2NEcHdieEx3NnpsMGJIeTJUQmNGMWxyTjNOYW45aW8tQWRSd0tMano2WHhIUmVkRzJFUEprZ28yUW8zQWZwYXdNdnF5Y3VQZUhZYVJMeFIwTW5DS3JQcDltS1VkWWp2eEphSVkyZHd0ZVA4UWNVUTBDQUc4MnFQY0liQkJ6R2g?oc=5,cnn_2024-02-01_72.txt
cnn_2024-02-08_73,cnn,2024,Chinese New Year,2024-02-08,Photos: Lunar New Year celebrations - CNN,https://news.google.com/rss/articles/CBMickFVX3lxTFA3ZjZ4UjNIWDZjOVBGX0FrUy1qS29nM1l6TF82UHNGYkN0VHJfVTJmbDUtZWdxRG9LTGxMSk43Z3ZySkJacGZrT3hsT0ZjSGptR0dKcFk4UERFVGtUbVVhd2swTHZVeXM3c3QxejRadU9idw?oc=5,cnn_2024-02-08_73.txt
cnn_2024-02-09_74,cnn,2024,Chinese New Year,2024-02-09,China gears up to ring in Year of the Dragon with expected record 9 billion trips - CNN,https://news.google.com/rss/articles/CBMifkFVX3lxTE80OFpkdm1MT29QUnFwdnNrLVNuYnhybUY1TUN0NHVWS1lBcnRhckdpa3cxcGNpWXV2YlZNbWxWWUY1c3F6b1BkX0phSzVCYmNtUVU3bXVkaTd0Qk9WRTk4YVZtVmpzWmFDaDBxakFfeUVRaTNrQW1qXzRGWFRCQQ?oc=5,cnn_2024-02-09_74.txt
cnn_2024-02-10_75,cnn,2024,Chinese New Year,2024-02-10,Feng shui master makes predictions about Donald Trump and Taylor Swift for Lunar New Year - CNN,https://news.google.com/rss/articles/CBMirAFBVV95cUxONzhJWlhkbHd4eVhkYW1xenU2Q1duQjBrMTJkSXpjWnZRMmtpNk8wY3o5Q3JNWE9CRzJEcEc5ZkVPSHlDblRoNlVST3BOTTU1dlNnREdMMkxkVUhQY3gxMThibjRjTnhieWliU1BDWHlhLUxYZW1JNVI4QS1zWG1IMGx1SnpxWWVvLWFGajU4NXF2NnN1X2s5QzUxUHhYUDJUUVJTNHRMeGsyU1pK?oc=5,cnn_2024-02-10_75.txt
cnn_2024-02-10_76,cnn,2024,Chinese New Year,2024-02-10,Chinese zodiac fortune predictions: What’s in store for the Year of the Dragon - CNN,https://news.google.com/rss/articles/CBMidkFVX3lxTE1yZ0R2Zm9HM3hRa3Jad0VnbzR2OVdVN2MwSlhkRThjcDRXcEtDZ2xYdWtpRUNPUU1tcFc3MllNelNhenFEVFFMZVhKemRhQWFEZVBrQVZ3RTM4SGxsamhRWERQdThzbkc1QWw1dTNtYWpTb3RnNGc?oc=5,cnn_2024-02-10_76.txt
cnn_2024-02-12_77,cnn,2024,Chinese New Year,2024-02-12,What is Lunar New Year? A 2024 guide to the Year of the Dragon - CNN,https://news.google.com/rss/articles/CBMifkFVX3lxTE4yd0V1YkpXNktxTnF5aFFQUUYyUTQyd09pSURPR2QyVTVMOWNnbmdCRnJzQkcwb1VKMzRWRWtkLVgwTFpUZEJNSERqN0ltbEZUemZreDVabFRpWDA3N09qLWxZd1FBdXpVR1VjSjU2M0RLem1FNVBPTnVxQnRDUQ?oc=5,cnn_2024-02-12_77.txt
cnn_2024-02-12_78,cnn,2024,Chinese New Year,2024-02-12,"For some Spring Festival revelers in China, traditional attire adds an element of time travel to celebrations - CNN",https://news.google.com/rss/articles/CBMiggFBVV95cUxQb0Uwd2d2Wkg0RzZYRVNwZHRWeGZGYWpvZGtWc3BKWVVBS1VJT0FBUTdqTTJjSzExS19ZUGFDQ2xhMkE4UXFZdm43LS1fX0xyWkk0dnh0Z2hxYjgzd0hsa055bkxoMGJNYnhxNHA0MnJVOGtYMEY4TkNhRjU2U1IwOTlB?oc=5,cnn_2024-02-12_78.txt
cnn_2024-02-11_79,cnn,2024,Chinese New Year,2024-02-11,Celebraring the Lunar New Year at the Xi’an City Wall in China (photos) - CNN,https://news.google.com/rss/articles/CBMickFVX3lxTE5sU0JsTEZvUzNYTkRRUFNWZU5lM3NBMmZNWTY3ZGZiOTBaT0NUcS1Vb1J3Uld1UDJ0TVNKX25PclZfYW95clQ0S1o5M3AxeU9vWVVRSThOeUFaLWV1YWVaTk15azBpeTNreHBhM1lyUEh2Zw?oc=5,cnn_2024-02-11_79.txt
cnn_2024-02-08_80,cnn,2024,Chinese New Year,2024-02-08,China’s spectacular fire dragon dance tradition is hundreds of years old. Here’s why it continues to dazzle - CNN,https://news.google.com/rss/articles/CBMigAFBVV95cUxNXzM4SlN4N0I1TTVFZGNIM1loNGF2TThLVnZNTk9PTzQ3THJzSjJNVm5NVi1Dc21mSklDdzY0Vmc5UklHUGdEMl9oQUhEcGIzU2RWTE9GNlVJU3dEWWk3bFR5WWRNX0wtdHhfMXF4V2FXbzl4U2wzZVlxX0VSM0FTTw?oc=5,cnn_2024-02-08_80.txt
cnn_2025-01-28_81,cnn,2025,Lunar New Year,2025-01-28,A 2025 guide to Lunar New Year as we slither into the Year of the Snake - CNN,https://news.google.com/rss/articles/CBMieEFVX3lxTFBKMFF5aW5kRXFxdkRncHJjdUVweUNEWDlWMFJhdTVQRUk1ZGtjbW5BTnFiaFA0SXI1NlE2TmJOa1dEUXVzVlM3RFBGVGo2Nnhld05HbzhCWUxGbW90MC1qbkRHemVtX0FJVWx0cElKZWVUWnhQSUwyZA?oc=5,cnn_2025-01-28_81.txt
cnn_2025-01-31_82,cnn,2025,Lunar New Year,2025-01-31,Video: CNN asks Beijing locals about economy at Lunar New Year festival - CNN,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPTFRRYjlfNDZzbEZCZWpEb19Ba25tRmVfLUZyYmo0NXo0QUlxYXdYWFZHLW10NE1aVWM1dElWOVhpRlZfWDZ6SDMxbC1CZE5PaFBSaERkajRnRUpjdzlaSzlpWjVFNmNDWXVva25HWTNVRmhBUEU0RVBCckw0MDZFUWh2V2t3QmY1?oc=5,cnn_2025-01-31_82.txt
cnn_2025-01-28_83,cnn,2025,Lunar New Year,2025-01-28,Chinese zodiac predictions: What’s in store for 2025 as we enter the Year of the Snake - CNN,https://news.google.com/rss/articles/CBMigwFBVV95cUxQTVR1YWhoSnNybkNrbFBzUmFGS1A3N2k5cTh1S3c5aDNyS0NwYkdHY2ZJMFNncE1jU1B4eG1hYjh2azR1WFp1WTdoYUxEb0RnbHFfNU5OZEc4WTVoQ2hBMlhSTGRCV2FjaE5BcHpfZElKS2g0MTM4enFEWUNUX3RKRlQtQQ?oc=5,cnn_2025-01-28_83.txt
cnn_2025-02-01_84,cnn,2025,Lunar New Year,2025-02-01,5 Good Things: A Lunar New Year Ritual That Gets Messy (In a Good Way) - CNN,https://news.google.com/rss/articles/CBMikwFBVV95cUxQZmhTMjd6SnphRUlpQWNTZkZIc2RFU3doaXBQSHVEQV90N0p6S0xjN0xhSzhLVE1IMUUxYnlUa1gzbHR1N3M0cldzWk5aV1JsQ1N1clVMaVpTTHJ6ZUloOEZSMDlsYmtrNWlSdDdyVWdEZlowNDFtLXQ1UDdNYVhRMDBpY1ZwRF9xUjJzRGhRaGdjb3M?oc=5,cnn_2025-02-01_84.txt
cnn_2025-02-05_85,cnn,2025,Lunar New Year,2025-02-05,China touts record spending over Lunar New Year holiday - CNN,https://news.google.com/rss/articles/CBMijgFBVV95cUxOWThVM1VvSlI0R0lNQXo2QXM2aTJMRmZHRko3amZmaEQ5VUhSbGtrTkRObGpQc05xbzAwN3VDeXE5M0xqT2Y5X0xKME1SM0JNRFotUXNDSDFoOTlrai1tNU94SjBHa2hQVHdxYVBOTFVERFd2UDZHMDd5NC02cGYtYVNhUXpIeXJTTDNhVGd3?oc=5,cnn_2025-02-05_85.txt
cnn_2025-01-29_86,cnn,2025,Lunar New Year,2025-01-29,In pictures: Lunar New Year celebrations - CNN,https://news.google.com/rss/articles/CBMijAFBVV95cUxNeFpObjlxcjlFOThJNVV6ODRIS2RMSGxCaVQ1YXIzRHJUbS05WWQyOEg0ZmlOR1JWSnNFZkZBSlRSNE9Zdm1DbEJQTTFzM2xERmhMME5IalNjZ2Z2Y2FEY2Z2ZEhlS0tBU1dzZFRJZWtMXzRMbEJpbmdPRTFaZWFXWENUeEFjZzBYVlk4aQ?oc=5,cnn_2025-01-29_86.txt
cnn_2025-02-04_87,cnn,2025,Lunar New Year,2025-02-04,Lunar New Year Travel Surge - CNN,https://news.google.com/rss/articles/CBMikAFBVV95cUxQaEREV2N6QzJialRfT1VmZjRGYUkzUHNyal9PdzgydEpfeWxZMUY2dDFoLTJ6QTIzTWljQ2VOckRXa21Zb09TREwtRElLaHhXYl9GenhxUXlXOGQyRmxyZklSN1p1R2UwVDFMU2VrdXJ6b2xyNDNZZEM4QTgtUVR5cVJMY1hWZ2lCX055ZWx5b2M?oc=5,cnn_2025-02-04_87.txt
cnn_2025-01-28_88,cnn,2025,Chinese New Year,2025-01-28,A 2025 guide to Lunar New Year as we slither into the Year of the Snake - CNN,https://news.google.com/rss/articles/CBMieEFVX3lxTFBKMFF5aW5kRXFxdkRncHJjdUVweUNEWDlWMFJhdTVQRUk1ZGtjbW5BTnFiaFA0SXI1NlE2TmJOa1dEUXVzVlM3RFBGVGo2Nnhld05HbzhCWUxGbW90MC1qbkRHemVtX0FJVWx0cElKZWVUWnhQSUwyZA?oc=5,cnn_2025-01-28_88.txt
cnn_2025-01-31_89,cnn,2025,Chinese New Year,2025-01-31,Video: CNN asks Beijing locals about economy at Lunar New Year festival - CNN,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPTFRRYjlfNDZzbEZCZWpEb19Ba25tRmVfLUZyYmo0NXo0QUlxYXdYWFZHLW10NE1aVWM1dElWOVhpRlZfWDZ6SDMxbC1CZE5PaFBSaERkajRnRUpjdzlaSzlpWjVFNmNDWXVva25HWTNVRmhBUEU0RVBCckw0MDZFUWh2V2t3QmY1?oc=5,cnn_2025-01-31_89.txt
cnn_2025-01-28_90,cnn,2025,Chinese New Year,2025-01-28,Chinese zodiac predictions: What’s in store for 2025 as we enter the Year of the Snake - CNN,https://news.google.com/rss/articles/CBMigwFBVV95cUxQTVR1YWhoSnNybkNrbFBzUmFGS1A3N2k5cTh1S3c5aDNyS0NwYkdHY2ZJMFNncE1jU1B4eG1hYjh2azR1WFp1WTdoYUxEb0RnbHFfNU5OZEc4WTVoQ2hBMlhSTGRCV2FjaE5BcHpfZElKS2g0MTM4enFEWUNUX3RKRlQtQQ?oc=5,cnn_2025-01-28_90.txt
cnn_2025-02-05_91,cnn,2025,Chinese New Year,2025-02-05,China touts record spending over Lunar New Year holiday - CNN,https://news.google.com/rss/articles/CBMijgFBVV95cUxOWThVM1VvSlI0R0lNQXo2QXM2aTJMRmZHRko3amZmaEQ5VUhSbGtrTkRObGpQc05xbzAwN3VDeXE5M0xqT2Y5X0xKME1SM0JNRFotUXNDSDFoOTlrai1tNU94SjBHa2hQVHdxYVBOTFVERFd2UDZHMDd5NC02cGYtYVNhUXpIeXJTTDNhVGd3?oc=5,cnn_2025-02-05_91.txt
